question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
267,tresorerie,"Trésorerie","Dans le cadre d'un contrôle interne sur le Tableau Récapitulatif (TR), que préconise la CNJE ?",0,"Le faire valider par l'expert-comptable avant de le soumettre.",0,"C'est une bonne pratique de se faire conseiller, mais la procédure de contrôle interne décrite est une procédure que la Junior doit pouvoir mener elle-même."
267,tresorerie,"Trésorerie","Dans le cadre d'un contrôle interne sur le Tableau Récapitulatif (TR), que préconise la CNJE ?",1,"Utiliser 2 outils différents (ex: tableaux de suivi et comptabilité) avec 2 acteurs distincts.",1,"L'article sur le TR dans KiwiLegal détaille cette procédure de double contrôle pour réduire au maximum le risque d'erreur : croiser les sources et les personnes."
267,tresorerie,"Trésorerie","Dans le cadre d'un contrôle interne sur le Tableau Récapitulatif (TR), que préconise la CNJE ?",2,"Le faire vérifier par le Président et le Secrétaire Général.",0,"Le contrôle doit idéalement impliquer le pôle trésorerie. Impliquer le Secrétaire Général, moins familier avec ces sujets, serait moins efficace que le double contrôle par des personnes compétentes avec des outils distincts."
267,tresorerie,"Trésorerie","Dans le cadre d'un contrôle interne sur le Tableau Récapitulatif (TR), que préconise la CNJE ?",3,"Comparer les données du TR avec celles de l'année précédente pour vérifier la cohérence.",0,"Comparer avec N-1 est utile pour l'analyse, mais le contrôle de l'exactitude du TR se fait en comparant les données avec les sources de l'année en cours (comptabilité, suivi des BRC...)."
268,tresorerie,"Trésorerie","Quelle est la particularité de la TVA sur une prestation de service réalisée pour un client professionnel dans un autre pays de l'UE ?",0,"La Junior facture la TVA au taux français normal de 20%.",0,"Pour les services BtoB intracommunautaires, la règle générale n'est pas l'application de la TVA du vendeur."
268,tresorerie,"Trésorerie","Quelle est la particularité de la TVA sur une prestation de service réalisée pour un client professionnel dans un autre pays de l'UE ?",1,"La Junior facture la TVA au taux en vigueur dans le pays du client.",0,"Cela impliquerait de s'immatriculer à la TVA dans chaque pays client, ce qui est complexe. Le système est plus simple."
268,tresorerie,"Trésorerie","Quelle est la particularité de la TVA sur une prestation de service réalisée pour un client professionnel dans un autre pays de l'UE ?",2,"La Junior ne facture pas de TVA, c'est le client qui l'autoliquide dans son pays.",1,"C'est le principe de l'autoliquidation de la TVA intracommunautaire. Le vendeur facture en hors taxe, et l'acheteur déclare et déduit simultanément la TVA dans son pays. La Junior doit alors faire une DES."
268,tresorerie,"Trésorerie","Quelle est la particularité de la TVA sur une prestation de service réalisée pour un client professionnel dans un autre pays de l'UE ?",3,"La prestation est totalement exonérée de TVA et n'a pas besoin d'être déclarée.",0,"L'opération n'est pas exonérée, elle est taxée dans le pays du client via l'autoliquidation. Elle doit être déclarée par la Junior via la déclaration de TVA et la DES."
269,tresorerie,"Trésorerie","Quel fichier une Junior-Entreprise doit-elle être capable d'éditer depuis son logiciel comptable en cas de contrôle fiscal ?",0,"Le budget prévisionnel de l'année.",0,"Le budget est un outil de gestion interne, pas un document comptable obligatoire à produire lors d'un contrôle."
269,tresorerie,"Trésorerie","Quel fichier une Junior-Entreprise doit-elle être capable d'éditer depuis son logiciel comptable en cas de contrôle fiscal ?",1,"Le Fichier des Écritures Comptables (FEC).",1,"L'Annexe de la Norme (page 21) mentionne que le logiciel comptable doit permettre l'édition des documents nécessaires, dont le FEC, qui est le format standardisé exigé par l'administration fiscale."
269,tresorerie,"Trésorerie","Quel fichier une Junior-Entreprise doit-elle être capable d'éditer depuis son logiciel comptable en cas de contrôle fiscal ?",2,"Le rapport d'activité validé en AG.",0,"Le rapport d'activité est un document de gouvernance associative, le contrôle fiscal se concentre sur les documents purement comptables."
269,tresorerie,"Trésorerie","Quel fichier une Junior-Entreprise doit-elle être capable d'éditer depuis son logiciel comptable en cas de contrôle fiscal ?",3,"La liste des membres de l'association.",0,"Cette liste relève de la gestion associative et du RGPD, mais n'est pas un document central d'un contrôle de la comptabilité."
270,tresorerie,"Trésorerie","Le niveau des créances clients doit être...",0,"...nul à la date de clôture de l'exercice.",0,"Il est normal et courant d'avoir des factures non encore payées par les clients à la date de clôture. Exiger un niveau nul est irréaliste."
270,tresorerie,"Trésorerie","Le niveau des créances clients doit être...",1,"...inférieur au montant des dettes fournisseurs.",0,"Il n'y a pas de règle de comparaison directe entre les créances et les dettes. Une Junior peut avoir beaucoup de créances et peu de dettes, ou l'inverse."
270,tresorerie,"Trésorerie","Le niveau des créances clients doit être...",2,"...cohérent avec les finances de la structure.",1,"La Norme Trésorerie 2025 (F.2) demande que le niveau des créances soit cohérent, ce qui signifie qu'un montant trop élevé de factures en attente de paiement pourrait mettre en danger la trésorerie de la Junior."
270,tresorerie,"Trésorerie","Le niveau des créances clients doit être...",3,"...validé par un Auditeur-Conseil chaque trimestre.",0,"Le suivi des créances est une tâche de gestion courante de la Junior. L'Auditeur-Conseil intervient annuellement, pas chaque trimestre."
271,tresorerie,"Trésorerie","Si un étudiant a touché plusieurs rétributions sur une même année civile, comment est vérifié le seuil de la DAS2 ?",0,"Seule la plus grosse rétribution de l'année est comparée au seuil.",0,"Cette méthode permettrait de contourner facilement la règle en fractionnant les paiements."
271,tresorerie,"Trésorerie","Si un étudiant a touché plusieurs rétributions sur une même année civile, comment est vérifié le seuil de la DAS2 ?",1,"On fait la somme de toutes ses rétributions pour comparer au seuil.",1,"KiwiLegal est explicite : 'il convient de faire la somme de toutes ses rétributions pour comparer au palier des 2 400 €'."
271,tresorerie,"Trésorerie","Si un étudiant a touché plusieurs rétributions sur une même année civile, comment est vérifié le seuil de la DAS2 ?",2,"Chaque rétribution est comparée individuellement au seuil.",0,"La déclaration est annuelle et consolidée par personne ; la comparaison au seuil doit donc l'être aussi."
271,tresorerie,"Trésorerie","Si un étudiant a touché plusieurs rétributions sur une même année civile, comment est vérifié le seuil de la DAS2 ?",3,"On fait la moyenne de ses rétributions sur l'année.",0,"L'administration fiscale s'intéresse au montant total perçu par la personne, pas à une moyenne qui ne serait pas représentative."
272,tresorerie,"Trésorerie","Quel document, émis par la Junior, est considéré comme la 'pièce justificative' de la rétribution versée à un intervenant ?",0,"Le Récapitulatif de Mission (RM).",0,"Le RM est le contrat qui engage, mais la pièce qui justifie le paiement effectif est un autre document, émis après la mission."
272,tresorerie,"Trésorerie","Quel document, émis par la Junior, est considéré comme la 'pièce justificative' de la rétribution versée à un intervenant ?",1,"Le virement bancaire ou le talon de chèque.",0,"Ce sont des preuves de flux financier, mais pas des pièces justificatives au sens comptable et social qui détaillent la nature de la somme."
272,tresorerie,"Trésorerie","Quel document, émis par la Junior, est considéré comme la 'pièce justificative' de la rétribution versée à un intervenant ?",2,"Le Bulletin de Versement (BV).",1,"Le Code de la Déontologie et les pratiques comptables font du BV le 'bulletin de paie' de l'intervenant, qui justifie le montant brut, les cotisations et le net versé."
272,tresorerie,"Trésorerie","Quel document, émis par la Junior, est considéré comme la 'pièce justificative' de la rétribution versée à un intervenant ?",3,"Une facture émise par l'étudiant à la Junior-Entreprise.",0,"Les étudiants n'émettent pas de facture à leur Junior. C'est la Junior qui émet un BV, ce qui est une différence fondamentale avec une relation de sous-traitance classique."
273,tresorerie,"Trésorerie","Dans quel cas la DAS2 doit-elle être déclarée 'à néant' ?",0,"Il faut cocher une case spécifique 'déclaration à néant' sur le formulaire en ligne.",0,"Cette procédure existe pour d'autres déclarations (comme la TVA), mais pas pour la DAS2."
273,tresorerie,"Trésorerie","Dans quel cas la DAS2 doit-elle être déclarée 'à néant' ?",1,"Il faut envoyer un courrier recommandé à l'administration fiscale pour les informer.",0,"Aucune démarche par courrier n'est nécessaire ; la procédure est beaucoup plus simple."
273,tresorerie,"Trésorerie","Dans quel cas la DAS2 doit-elle être déclarée 'à néant' ?",2,"Il n'y a aucune action à effectuer si aucun seuil n'est dépassé.",1,"La FAQ de KiwiLegal sur la DAS2 est formelle : 'Dans le cas où vous n’avez aucune rétribution supérieure à 2400€ net et aucun honoraire supérieur à 2400€ brut, alors vous n’avez aucune action à effectuer.'"
273,tresorerie,"Trésorerie","Dans quel cas la DAS2 doit-elle être déclarée 'à néant' ?",3,"Il faut remplir la déclaration avec des montants à zéro et la soumettre.",0,"L'absence de déclaration est la procédure correcte. Soumettre une déclaration à zéro n'est pas requis."
274,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise est soumise à l'Impôt sur les Sociétés (IS), elle doit payer des acomptes. Quand le solde de l'IS doit-il être payé ?",0,"Le 15 décembre de chaque année.",0,"Le 15 décembre est une date classique pour le dernier acompte d'IS, mais pas pour le paiement du solde."
274,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise est soumise à l'Impôt sur les Sociétés (IS), elle doit payer des acomptes. Quand le solde de l'IS doit-il être payé ?",1,"Au plus tard le 15 du quatrième mois suivant la clôture de l'exercice.",1,"C'est la règle générale en matière d'IS : le solde est calculé après la clôture et doit être payé dans ce délai. Par exemple, au plus tard le 15 mai pour un exercice clôturant au 31 décembre."
274,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise est soumise à l'Impôt sur les Sociétés (IS), elle doit payer des acomptes. Quand le solde de l'IS doit-il être payé ?",2,"En même temps que le dépôt de la liasse fiscale.",0,"Le dépôt de la liasse et le paiement du solde sont deux opérations distinctes avec des dates limites qui peuvent être différentes, même si elles sont proches."
